scaffold	start	end	mid	sites	lnL
Chr2	61703971	61705891	61704819	50	-2086.41253
Chr2	61705910	61708231	61707025	50	-2058.26536
Chr2	61708242	61709440	61709026	50	-1614.91614
Chr2	61709452	61710533	61709909	50	-2347.93883
Chr2	61710535	61711669	61710883	50	-1377.49449
Chr2	61711682	61715266	61712642	50	-1912.98113
Chr2	61715280	61717128	61716231	50	-1335.36423
Chr2	61717135	61720832	61718211	50	-1577.22384
Chr2	61721035	61722598	61721909	50	-1556.58168
Chr2	61722628	61724676	61723432	50	-1349.36032
Chr2	61725041	61733639	61728125	50	-1374.95127
Chr2	61733655	61736012	61735164	50	-1621.55907
Chr2	61736021	61737281	61736653	50	-1530.82619
Chr2	61737292	61739103	61738069	50	-1344.00146
Chr2	61739126	61740134	61739740	50	-1351.87018
Chr2	61740178	61741475	61740893	50	-1609.89938
Chr2	61741537	61742811	61742033	50	-1266.35933
Chr2	61742879	61744021	61743558	50	-1690.04403
Chr2	61744028	61745799	61744848	50	-1719.46299
Chr2	61745805	61747543	61747079	50	-1106.91287
Chr2	61747548	61749098	61748540	50	-1597.79551
Chr2	61749103	61749867	61749495	50	-1718.11468
Chr2	61749873	61752456	61750971	50	-1671.73720
Chr2	61752547	61753854	61753072	50	-1386.34735
Chr2	61753856	61755631	61754664	50	-1770.66437
Chr2	61755632	61762552	61759877	50	-1770.36661
Chr2	61762555	61763307	61762913	50	-1439.53983
Chr2	61763314	61764445	61763881	50	-2086.26199
Chr2	61764448	61765604	61764989	50	-1785.84177
Chr2	61765614	61772285	61768297	50	-1897.50125
Chr2	61772292	61776774	61775218	50	-1817.20276
Chr2	61776775	61778305	61777616	50	-2108.56075
Chr2	61778390	61779650	61779221	50	-1701.74405
Chr2	61779680	61780003	61779836	50	-1698.15733
Chr2	61780004	61780530	61780259	50	-1679.68266
Chr2	61780553	61781597	61781043	50	-1559.69265
Chr2	61781645	61784906	61783322	50	-1690.96255
Chr2	61784916	61786532	61785756	50	-2181.33934
Chr2	61786550	61787700	61787108	50	-1692.60689
Chr2	61787709	61789195	61788277	50	-2016.61342
Chr2	61789224	61791906	61790669	50	-1460.40763
Chr2	61791922	61794662	61793076	50	-1699.74712
Chr2	61794678	61796626	61795663	50	-1410.00985
Chr2	61796689	61797956	61797377	50	-1485.38135
Chr2	61797957	61798788	61798435	50	-2604.87271
Chr2	61798793	61799879	61799383	50	-2024.61884
Chr2	61799977	61801042	61800543	50	-1842.41593
Chr2	61801053	61802414	61801657	50	-2186.07308
Chr2	61802419	61803546	61803037	50	-2016.76128
Chr2	61803560	61804803	61804348	50	-1476.16819
Chr2	61804810	61805557	61805110	50	-1457.00382
Chr2	61805691	61807254	61806413	50	-1739.70455
Chr2	61807271	61809271	61808481	50	-1343.67194
Chr2	61809293	61812348	61810716	50	-1849.80939
Chr2	61812358	61814369	61813419	50	-1759.93822
Chr2	61814489	61815833	61815194	50	-1408.45592
Chr2	61815849	61816848	61816400	50	-1552.08445
Chr2	61816867	61818062	61817451	50	-2121.46223
Chr2	61818140	61819291	61818747	50	-1398.70861
Chr2	61819299	61820553	61819923	50	-1500.93377
Chr2	61820565	61821925	61821278	50	-1806.02869
Chr2	61821927	61823914	61822675	50	-2174.23632
Chr2	61823959	61826385	61825153	50	-2195.69812
Chr2	61826410	61828352	61827368	50	-1730.77519
Chr2	61828355	61830175	61829316	50	-1780.91489
Chr2	61830209	61832859	61831131	50	-1466.26219
Chr2	61832874	61833779	61833271	50	-1510.83090
Chr2	61833784	61835123	61834334	50	-1895.73116
Chr2	61835148	61836078	61835640	50	-1439.03492
Chr2	61836086	61837221	61836456	50	-1212.60589
Chr2	61837225	61839009	61838107	50	-1572.96484
Chr2	61839028	61841606	61840168	50	-1577.95774
Chr2	61841628	61843928	61843465	50	-1757.13140
Chr2	61843929	61845337	61844563	50	-1654.16377
Chr2	61845343	61846191	61845765	50	-1438.64648
Chr2	61846246	61848107	61847258	50	-1438.74102
Chr2	61848116	61855358	61851992	50	-1644.51139
Chr2	61855440	61861147	61858036	50	-1486.40895
Chr2	61861268	61862589	61861943	50	-1710.94091
Chr2	61862614	61865396	61863976	50	-1343.66075
Chr2	61865490	61867198	61866478	50	-888.43872
Chr2	61867218	61868504	61867866	50	-1550.72769
Chr2	61868517	61869716	61869125	50	-953.77296
Chr2	61869764	61870610	61870142	50	-1346.71183
Chr2	61870615	61872644	61871536	50	-1279.83117
Chr2	61872647	61873993	61873416	50	-1087.53759
Chr2	61874003	61875548	61874531	50	-1245.99457
Chr2	61875560	61877841	61876661	50	-2210.12273
Chr2	61877937	61880111	61879231	50	-2573.38260
Chr2	61880232	61881900	61881022	50	-2066.46540
Chr2	61881914	61884968	61883439	50	-1744.43751
Chr2	61885109	61888394	61886870	50	-1888.51357
Chr2	61888396	61890263	61889333	50	-2309.65827
Chr2	61890265	61902208	61893773	50	-2698.90633
Chr2	61902249	61905427	61903740	50	-2020.65889
Chr2	61905447	61907363	61906214	50	-2066.63976
Chr2	61907503	61909421	61908665	50	-1454.83871
Chr2	61909446	61911170	61910214	50	-1553.99446
Chr2	61911216	61912407	61911714	50	-1225.08020
Chr2	61912417	61913503	61913030	50	-1281.94943
Chr2	61913532	61919031	61915016	50	-1265.60555
Chr2	61919035	61920451	61919723	50	-1540.53375
Chr2	61920510	61922619	61921822	50	-945.79524
Chr2	61922656	61924063	61923422	50	-1430.13628
Chr2	61924064	61925563	61924640	50	-1643.82533
Chr2	61925568	61926389	61926081	50	-1655.23271
Chr2	61926390	61926899	61926651	50	-1275.37882
Chr2	61926917	61928058	61927500	50	-1352.95312
Chr2	61928062	61928717	61928388	50	-1518.44036
Chr2	61928726	61929629	61929164	50	-1607.90277
Chr2	61929643	61930372	61930023	50	-1693.69171
Chr2	61930400	61931778	61930962	50	-2028.37754
Chr2	61931793	61933426	61932648	50	-2045.01811
Chr2	61933439	61936304	61934845	50	-2269.99196
Chr2	61936325	61938151	61937359	50	-1566.46475
Chr2	61938169	61939934	61939329	50	-1132.74575
Chr2	61939947	61941690	61940726	50	-1451.46249
Chr2	61941701	61943677	61942523	50	-1561.50432
Chr2	61944113	61945267	61944734	50	-1887.00846
Chr2	61945320	61946387	61945877	50	-1606.18581
Chr2	61946412	61947392	61946953	50	-1524.61087
Chr2	61947422	61949333	61948446	50	-1917.74274
Chr2	61949404	61950915	61950354	50	-1783.06941
Chr2	61950981	61952204	61951690	50	-2137.23830
Chr2	61952206	61952684	61952479	50	-1661.45897
Chr2	61952699	61953831	61953208	50	-1769.52198
Chr2	61953848	61954487	61954099	50	-1457.42879
Chr2	61954490	61955680	61955141	50	-1948.92846
Chr2	61955692	61957006	61956243	50	-1988.00516
Chr2	61957051	61958345	61957743	50	-1801.22964
Chr2	61958371	61960530	61959395	50	-1564.00341
Chr2	61960587	61961621	61961105	50	-1419.10134
Chr2	61961627	61962428	61962080	50	-1551.19233
Chr2	61962434	61962822	61962616	50	-1278.37056
Chr2	61962824	61964875	61963642	50	-1886.65198
Chr2	61964921	61970890	61966703	50	-1866.11581
Chr2	61970896	61971805	61971381	50	-2056.15922
Chr2	61971909	61974208	61972807	50	-2609.82086
Chr2	61974219	61975324	61974858	50	-2522.75548
Chr2	61975325	61976094	61975730	50	-2040.16529
Chr2	61976095	61978395	61976483	50	-2381.21958
Chr2	61978654	61979933	61979140	50	-2456.03675
Chr2	61979934	61981234	61980472	50	-2379.45615
Chr2	61981240	61982613	61981887	50	-2338.98522
Chr2	61982629	61986163	61984499	50	-2128.55071
Chr2	61986167	61987825	61987035	50	-2317.82080
Chr2	61987865	61988916	61988377	50	-2233.04133
Chr2	61988931	61990204	61989578	50	-2144.47943
Chr2	61990216	61991274	61990674	50	-1326.19479
Chr2	61991313	61992904	61992112	50	-2338.42105
Chr2	61992910	61994422	61993673	50	-1936.36199
Chr2	61994494	61996114	61995427	50	-2652.84532
Chr2	61996123	61997410	61996840	50	-2028.17430
Chr2	61997420	61998660	61998087	50	-1475.69590
Chr2	61998684	61999275	61998971	50	-1173.70185
Chr2	61999284	62000306	61999750	50	-1532.69049
Chr2	62000311	62001894	62001204	50	-1970.52615
Chr2	62001901	62004733	62003042	50	-1635.07833
Chr2	62004846	62009365	62006907	50	-1865.93989
Chr2	62009376	62010781	62009861	50	-1537.36132
Chr2	62010794	62011567	62011229	50	-967.96486
Chr2	62011607	62012250	62012015	50	-2209.15967
Chr2	62012256	62012909	62012477	50	-1481.27263
Chr2	62012926	62014440	62013701	50	-754.96270
Chr2	62014450	62015676	62015087	50	-1061.06980
Chr2	62015683	62016370	62016138	50	-850.99961
Chr2	62016371	62017024	62016754	50	-1077.06226
Chr2	62017116	62018280	62017769	50	-1278.10293
Chr2	62018353	62019377	62018875	50	-1596.47363
Chr2	62019392	62020266	62019915	50	-1283.76755
Chr2	62020286	62021728	62021056	50	-1878.74672
Chr2	62021752	62022772	62022289	50	-2239.51314
Chr2	62022782	62023360	62023032	50	-1653.41618
Chr2	62023413	62024780	62024204	50	-1879.94425
Chr2	62024791	62025524	62025160	50	-1906.62257
Chr2	62025568	62026548	62026095	50	-1466.65804
Chr2	62026556	62027285	62026983	50	-2313.02509
Chr2	62027293	62032979	62028634	50	-1928.32574
Chr2	62032989	62036032	62034784	50	-1690.11537
Chr2	62036098	62037249	62036647	50	-1696.31308
Chr2	62037258	62038151	62037768	50	-2802.95125
Chr2	62038154	62039595	62038806	50	-2071.27477
Chr2	62039620	62040920	62040331	50	-1550.41375
Chr2	62040922	62041785	62041324	50	-1086.21246
Chr2	62041809	62043591	62042581	50	-2135.04929
Chr2	62043599	62044459	62044005	50	-1423.83608
Chr2	62044460	62045330	62044980	50	-2670.14591
Chr2	62045333	62051276	62049621	50	-2107.07373
Chr2	62051284	62052333	62051870	50	-2411.75259
Chr2	62052338	62052989	62052653	50	-2224.42215
Chr2	62053007	62054292	62053670	50	-1516.05225
Chr2	62054326	62055299	62054888	50	-1431.75613
Chr2	62055317	62055734	62055557	50	-1289.28959
Chr2	62055744	62056446	62056199	50	-1019.77317
Chr2	62056447	62056838	62056624	50	-850.42819
Chr2	62056849	62057675	62057182	50	-1161.77751
Chr2	62057677	62060419	62059096	50	-1464.11259
Chr2	62060496	62061859	62060964	50	-1338.97883
Chr2	62061896	62064054	62063123	50	-1901.53817
Chr2	62064063	62065569	62064618	50	-1390.79029
Chr2	62065595	62069128	62067296	50	-1620.07974
Chr2	62069178	62080098	62075025	50	-1802.55778
Chr2	62080148	62084116	62081743	50	-1912.54434
Chr2	62084140	62088403	62087044	50	-2047.71230
Chr2	62088419	62091857	62089843	50	-1518.81927
Chr2	62091859	62102292	62095895	50	-1473.71816
Chr2	62102323	62106157	62104941	50	-1390.28448
Chr2	62108276	62120239	62117045	50	-2601.60204
Chr2	62120346	62122749	62121292	50	-2344.72266
Chr2	62122763	62125382	62124110	50	-1115.70583
Chr2	62125407	62127338	62126367	50	-2121.83046
Chr2	62127372	62129334	62128411	50	-2121.16264
Chr2	62129365	62141620	62137868	50	-1950.21776
Chr2	62141680	62142689	62142204	50	-1761.78840
Chr2	62142695	62143591	62143202	50	-1995.87839
Chr2	62143594	62144336	62143898	50	-1963.46486
Chr2	62144337	62145447	62144940	50	-2513.04473
Chr2	62145448	62146225	62145770	50	-1528.77073
Chr2	62146243	62146965	62146616	50	-1173.57601
Chr2	62146967	62149485	62148390	50	-1564.28459
Chr2	62149518	62157634	62154538	50	-1245.27493
Chr2	62157671	62158821	62158212	50	-986.00326
Chr2	62158864	62170483	62161315	50	-1640.81009
Chr2	62170497	62178199	62175734	50	-1549.27073
Chr2	62178253	62186843	62181653	50	-2239.17382
Chr2	62186869	62187515	62187208	50	-1836.45253
Chr2	62187524	62188304	62187891	50	-2174.77626
Chr2	62188324	62189426	62188862	50	-2363.60015
Chr2	62189444	62190116	62189830	50	-1987.78943
Chr2	62190143	62190507	62190352	50	-2153.56809
Chr2	62190509	62193644	62191047	50	-2007.94877
Chr2	62193679	62195534	62194720	50	-1356.34473
Chr2	62195857	62198010	62196566	50	-1450.24619
Chr2	62198848	62200645	62199662	50	-2356.95808
Chr2	62200662	62203487	62202144	50	-2626.11037
Chr2	62203501	62206225	62204859	50	-2735.31800
Chr2	62206238	62209301	62207928	50	-2642.09707
Chr2	62209305	62210868	62210312	50	-2915.45274
Chr2	62210880	62213461	62211771	50	-2228.39290
Chr2	62213519	62215264	62214323	50	-1446.84866
Chr2	62215284	62216815	62216021	50	-1396.02021
Chr2	62216850	62218915	62217886	50	-1848.47088
Chr2	62218922	62220689	62220008	50	-2053.96772
Chr2	62220712	62221396	62221030	50	-2311.53345
Chr2	62221397	62222044	62221630	50	-2908.44758
Chr2	62222056	62225159	62223251	50	-1887.91701
Chr2	62225400	62227596	62226647	50	-1137.64012
Chr2	62227622	62229961	62228863	50	-1714.47320
Chr2	62229963	62234021	62231824	50	-1457.50437
Chr2	62234149	62235606	62234851	50	-1624.81768
Chr2	62235613	62236474	62236031	50	-1655.21021
Chr2	62236475	62238338	62237127	50	-1773.58160
Chr2	62238418	62240556	62239467	50	-1266.57022
Chr2	62240653	62242385	62241683	50	-2057.18789
Chr2	62242386	62248689	62244624	50	-2240.94530
Chr2	62248727	62254055	62251967	50	-2059.27790
Chr2	62254058	62255644	62255022	50	-2175.62376
Chr2	62255660	62256717	62256038	50	-1893.19021
Chr2	62256723	62258592	62257372	50	-1889.40663
Chr2	62258629	62262007	62260458	50	-1814.00488
Chr2	62262013	62263409	62262747	50	-1736.81466
Chr2	62263413	62265406	62264336	50	-1256.33716
Chr2	62265441	62267170	62266471	50	-1017.13264
Chr2	62267262	62271839	62270211	50	-1950.54399
Chr2	62271956	62273783	62272929	50	-2040.56190
Chr2	62273794	62275355	62274652	50	-2243.07424
Chr2	62275366	62277717	62276271	50	-1730.53741
Chr2	62277728	62280168	62279006	50	-1481.39927
Chr2	62280195	62282794	62281668	50	-1938.19985
Chr2	62282797	62283621	62283349	50	-2283.48410
Chr2	62283648	62284330	62283945	50	-2101.02015
Chr2	62284347	62285169	62284899	50	-2786.32076
Chr2	62285174	62285562	62285368	50	-3105.90900
Chr2	62285570	62286588	62286165	50	-1922.48597
Chr2	62286597	62287591	62286904	50	-1593.95107
Chr2	62288279	62290220	62289404	50	-1323.20476
Chr2	62290222	62292625	62291311	50	-1910.61594
Chr2	62292699	62293620	62293240	50	-1720.22917
Chr2	62293672	62294327	62293994	50	-1855.78130
Chr2	62294351	62295405	62294860	50	-2091.65023
Chr2	62295408	62295849	62295590	50	-1728.07291
Chr2	62295873	62296580	62296204	50	-1956.63513
Chr2	62296617	62297302	62296952	50	-1655.70118
Chr2	62297306	62300244	62298272	50	-2091.39940
Chr2	62300252	62305132	62303361	50	-1229.43699
Chr2	62305162	62307551	62306220	50	-1854.44288
Chr2	62307593	62308815	62308375	50	-948.78825
Chr2	62308883	62312573	62310926	50	-1659.94600
Chr2	62312609	62314992	62313759	50	-2066.72569
Chr2	62315011	62317120	62316064	50	-1959.24876
Chr2	62317170	62318535	62317713	50	-1784.98639
Chr2	62318603	62319913	62319349	50	-1535.76716
Chr2	62319945	62320445	62320224	50	-1233.01159
Chr2	62320451	62321282	62320889	50	-1355.43153
Chr2	62321287	62321666	62321471	50	-1236.36617
Chr2	62321670	62322424	62322074	50	-1632.75686
Chr2	62322429	62322873	62322632	50	-1560.90183
Chr2	62322877	62323386	62323102	50	-1469.82448
Chr2	62323422	62325100	62324494	50	-1791.18115
Chr2	62325123	62327086	62326207	50	-1508.33454
Chr2	62327193	62328537	62327949	50	-1773.17396
Chr2	62328546	62330486	62329486	50	-1938.87668
Chr2	62330505	62332393	62331715	50	-1560.11486
Chr2	62332406	62333530	62332843	50	-2243.37375
Chr2	62333568	62336121	62334968	50	-1361.92303
Chr2	62336123	62337990	62337238	50	-1948.33595
Chr2	62338018	62339532	62338696	50	-2674.63208
Chr2	62339539	62340832	62340139	50	-2338.72292
Chr2	62340846	62341456	62341159	50	-1980.68928
Chr2	62341462	62343079	62342311	50	-1922.99276
Chr2	62343097	62343631	62343389	50	-1186.46748
Chr2	62343657	62344151	62343916	50	-1410.55892
Chr2	62344152	62345134	62344501	50	-1797.61162
Chr2	62345169	62346937	62346241	50	-1651.28445
Chr2	62346966	62347952	62347436	50	-1475.36967
Chr2	62347954	62348879	62348302	50	-1790.63924
Chr2	62348889	62350575	62350070	50	-1636.91134
Chr2	62350577	62351177	62350866	50	-1089.38376
Chr2	62351240	62351975	62351668	50	-1350.33290
Chr2	62352165	62353916	62353114	50	-1653.90797
Chr2	62353928	62355245	62354587	50	-884.48488
Chr2	62355266	62356230	62355676	50	-932.02750
Chr2	62356320	62357135	62356758	50	-794.66208
Chr2	62357259	62358710	62358110	50	-1270.19523
Chr2	62358714	62359788	62359100	50	-574.96837
Chr2	62359842	62362648	62361472	50	-667.87090
Chr2	62362656	62365874	62364457	50	-961.66720
Chr2	62365929	62368846	62367415	50	-893.84807
Chr2	62368997	62373293	62371008	50	-1252.62064
Chr2	62373325	62376480	62375463	50	-1038.85754
Chr2	62376491	62381249	62378897	50	-1200.78549
Chr2	62381266	62384495	62383034	50	-1521.29935
Chr2	62384496	62386828	62385104	50	-1810.80269
Chr2	62386845	62388066	62387434	50	-1944.65249
Chr2	62388076	62388907	62388585	50	-2518.96547
Chr2	62388908	62389823	62389258	50	-2276.01247
Chr2	62390006	62392730	62391441	50	-1860.22339
Chr2	62392734	62394562	62393704	50	-1907.86206
Chr2	62394563	62396669	62395445	50	-2457.25531
Chr2	62396671	62398359	62397482	50	-2505.02935
Chr2	62398470	62400581	62399593	50	-1952.10562
Chr2	62400585	62402119	62401442	50	-2027.52182
Chr2	62402162	62405777	62404039	50	-1938.27091
Chr2	62405840	62408613	62407703	50	-1846.29776
Chr2	62408656	62409683	62409138	50	-1501.89671
Chr2	62409701	62410901	62410285	50	-1726.65217
Chr2	62410903	62412126	62411384	50	-1854.06873
Chr2	62412132	62414051	62413080	50	-1792.36951
Chr2	62414053	62415898	62415065	50	-1605.75212
Chr2	62415911	62417111	62416546	50	-1891.44173
Chr2	62417144	62418155	62417610	50	-2129.85280
Chr2	62418167	62419222	62418642	50	-1703.63101
Chr2	62419285	62420127	62419727	50	-1727.57652
Chr2	62420135	62420921	62420478	50	-1476.38652
Chr2	62420923	62421421	62421158	50	-1436.06585
Chr2	62421446	62423404	62422510	50	-1503.34741
Chr2	62423529	62426032	62424876	50	-1965.81233
Chr2	62426066	62427133	62426549	50	-2143.01612
Chr2	62427165	62428336	62427769	50	-2145.40393
Chr2	62428361	62429601	62428908	50	-2174.00099
Chr2	62429606	62431338	62430608	50	-1816.68325
Chr2	62431339	62432845	62432008	50	-1731.86340
Chr2	62432848	62434010	62433492	50	-2011.66821
Chr2	62434085	62451828	62448900	50	-1660.84914
Chr2	62451852	62453167	62452417	50	-1790.20307
Chr2	62453170	62455167	62454217	50	-1775.49770
Chr2	62455178	62457161	62456107	50	-1468.87066
Chr2	62457163	62464430	62462405	50	-1816.25616
Chr2	62464445	62465259	62464904	50	-2061.00942
Chr2	62465271	62467386	62466169	50	-2118.80131
Chr2	62467476	62469673	62468717	50	-1595.37060
Chr2	62469707	62471025	62470506	50	-1871.70922
Chr2	62471030	62471765	62471333	50	-2251.72431
Chr2	62471820	62472719	62472203	50	-1191.01407
Chr2	62472737	62474254	62473532	50	-1643.58274
Chr2	62474258	62474989	62474576	50	-1338.10445
Chr2	62475006	62478173	62476640	50	-1894.14021
Chr2	62478200	62481646	62480126	50	-1669.39135
Chr2	62481657	62484030	62482578	50	-1962.86659
Chr2	62484062	62486842	62485776	50	-2139.34400
Chr2	62486880	62488845	62487955	50	-1746.77506
Chr2	62488853	62492909	62490256	50	-1953.64280
Chr2	62493025	62496711	62495043	50	-2134.36470
Chr2	62496718	62497829	62497277	50	-2529.81688
Chr2	62497857	62499309	62498369	50	-1683.67305
Chr2	62499337	62501213	62500585	50	-1898.94401
Chr2	62501235	62502224	62501711	50	-1688.01632
Chr2	62502241	62503621	62502944	50	-1738.91054
Chr2	62503626	62506720	62504862	50	-1903.98410
Chr2	62506730	62507651	62507126	50	-1934.76392
Chr2	62507652	62508797	62508066	50	-2002.40963
Chr2	62508891	62511309	62510212	50	-1905.69953
Chr2	62511466	62513090	62512429	50	-1586.82131
Chr2	62513123	62514825	62514095	50	-2095.08306
Chr2	62514841	62516666	62515789	50	-1184.74846
Chr2	62516729	62518065	62517460	50	-1379.17844
Chr2	62518074	62520111	62519278	50	-1207.38592
Chr2	62520121	62522324	62521360	50	-1548.35449
Chr2	62522333	62525193	62523298	50	-2530.83727
Chr2	62525201	62527241	62525993	50	-1800.63332
Chr2	62527300	62528451	62527959	50	-2032.50819
Chr2	62528513	62532959	62530560	50	-1721.25785
Chr2	62533031	62542769	62539701	50	-1897.40338
Chr2	62542942	62546245	62544557	50	-1123.03568
Chr2	62546248	62550719	62549193	50	-1706.98914
Chr2	62550820	62554341	62552693	50	-1184.71790
Chr2	62554441	62556031	62555352	50	-1738.96132
Chr2	62556045	62557828	62556902	50	-1721.80619
Chr2	62557873	62559551	62558600	50	-1373.93366
Chr2	62559558	62561967	62560872	50	-1518.33208
Chr2	62561973	62565357	62563571	50	-1767.34085
Chr2	62565369	62573071	62570507	50	-1266.85626
Chr2	62573084	62574742	62574046	50	-1842.26175
Chr2	62574766	62575650	62575153	50	-2165.21377
Chr2	62575733	62576353	62576064	50	-2104.67164
Chr2	62576358	62577022	62576647	50	-2828.34180
Chr2	62577032	62577454	62577253	50	-2365.44513
Chr2	62577456	62578203	62577728	50	-2802.57278
Chr2	62578204	62579452	62578823	50	-1379.76038
Chr2	62579859	62582048	62581179	50	-1804.78268
Chr2	62582137	62585298	62583663	50	-1872.15783
